k,Ek
1.0,0.07151272376526344
2.0,0.2105904519687645
3.0,0.6419253024180576
4.0,1.3365627831570883
5.0,2.788032785621862
6.0,3.733028172566967
7.0,5.686303546601519
8.0,7.783826143249392
9.0,11.72629141917859
10.0,12.533873619831898
11.0,13.713834137775452
12.0,16.496670478131016
13.0,18.342901621190222
14.0,18.824105857439804
15.0,18.638471794923277
16.0,22.123597312761106
17.0,21.11037220909221
18.0,20.356463621860723
19.0,18.375026172201185
20.0,18.130573843849184
21.0,17.618079760750025
22.0,15.546013128192431
23.0,14.524010625118521
24.0,13.468791128427311
25.0,13.01564196420404
26.0,11.914089185780744
27.0,10.895400271660268
28.0,10.689180257823812
29.0,10.080382970467921
30.0,9.726896298759902
31.0,9.40770589827055
32.0,8.930811202373878
33.0,8.833545878857025
34.0,8.535260139734724
35.0,7.959528883294651
36.0,7.852126021031392
37.0,7.504398233802598
38.0,7.241537719888305
39.0,6.7778592485624785
40.0,6.680282854571271
41.0,6.455345577640566
42.0,6.034999159998879
43.0,5.919734168675885
44.0,5.6256592422433815
45.0,5.550934205012226
46.0,5.206010238041922
47.0,5.0720406699251
48.0,4.924625525689242
49.0,4.819012994345933
50.0,4.694801315382323
51.0,4.418395186066901
52.0,4.366303383592609
53.0,4.215232950080477
54.0,4.012854420309144
55.0,3.9014773394335998
56.0,3.817763800610305
57.0,3.7330172391313576
58.0,3.575938430474732
59.0,3.4607930758896885
60.0,3.392149483154738
61.0,3.276300452049277
62.0,3.1877663493693684
63.0,3.0205862999857995
64.0,3.021842422948496
65.0,2.9958295583042394
66.0,2.8373326457121433
67.0,2.7996696813803035
68.0,2.6747513545993717
69.0,2.6725505961113396
70.0,2.55817618681817
71.0,2.4701787933573787
72.0,2.461524073522759
73.0,2.37607912080371
74.0,2.3514542896390576
75.0,2.247093454998723
76.0,2.218074953098312
77.0,2.162509957135346
78.0,2.0867610422421
79.0,2.058937882456227
80.0,2.010095156325558
81.0,1.9900466392647513
82.0,1.9373113292100625
83.0,1.878391445621922
84.0,1.8348951689282333
85.0,1.8174257650669237
86.0,1.7707362333529182
87.0,1.7059292337630267
88.0,1.6826158500952328
89.0,1.6576344861795163
90.0,1.6327143423587953
91.0,1.5798129276530564
92.0,1.55030424432151
93.0,1.52195281156273
94.0,1.490412055488356
95.0,1.4592212430382314
96.0,1.4447417162684022
97.0,1.4165402460907486
98.0,1.39578808065456
99.0,1.3488863556613995
100.0,1.3318842196015284
101.0,1.3068835077930692
102.0,1.284841198733751
103.0,1.2605308812676912
104.0,1.217388503207006
105.0,1.230156152333523
106.0,1.188117806505907
107.0,1.17074252608057
108.0,1.1504683093945038
109.0,1.138069748396162
110.0,1.1107996041715036
111.0,1.088600518614395
112.0,1.080916900527594
113.0,1.060663362813797
114.0,1.0484505106844928
115.0,1.0176988507522833
116.0,1.0159815686085594
117.0,0.9959282114377223
118.0,0.9658886692706693
119.0,0.9551371758431328
120.0,0.9514499420160172
121.0,0.9315996574412072
122.0,0.9214656195381833
123.0,0.9023591853369493
124.0,0.8875225417063655
125.0,0.8830119976406569
126.0,0.8606649953385515
127.0,0.8480727358849939
128.0,0.8379174595332632
129.0,0.8328653820650913
130.0,0.813343620121307
131.0,0.7987609483232162
132.0,0.8022143608211209
133.0,0.7798588593286265
134.0,0.7718235921704281
135.0,0.7586267963526361
136.0,0.7527809622236353
137.0,0.7473968946530215
138.0,0.7275859710766954
139.0,0.7180385128674689
140.0,0.7141879466475017
141.0,0.7037030618489654
142.0,0.6973222177684857
143.0,0.6787466470616359
144.0,0.6752607860959804
145.0,0.6702477988219918
146.0,0.6626474249778241
147.0,0.6520439050983874
148.0,0.6440265294567636
149.0,0.6382393894098685
150.0,0.6284062992180276
151.0,0.6208681920995901
152.0,0.6137037949117249
153.0,0.6069753225460361
154.0,0.603402670430129
155.0,0.5896720833608083
156.0,0.588821991905211
157.0,0.5837324977053197
158.0,0.5730252328424924
159.0,0.5669164618836791
160.0,0.5646110432975684
161.0,0.5608653448494509
162.0,0.5490889029515602
163.0,0.5477283011154586
164.0,0.5367612550156728
165.0,0.5372415082641903
166.0,0.5258461390938132
167.0,0.5263217206207931
168.0,0.5178405234407866
169.0,0.5128897576318819
170.0,0.5131113724012031
171.0,0.5026744983327727
172.0,0.5000477136191942
173.0,0.4950037748987825
174.0,0.4922316686240307
175.0,0.4811628155523157
176.0,0.4828259254050395
177.0,0.47856801403207816
178.0,0.47461173722262334
179.0,0.4689323676258091
180.0,0.4646945513979916
181.0,0.4627270791812479
182.0,0.4567966493437967
183.0,0.45498983609646293
184.0,0.4511868929201125
185.0,0.4497585650991474
186.0,0.4434213809605664
187.0,0.44129257500274394
188.0,0.43886299343646196
189.0,0.4348416887788303
190.0,0.428651026664913
191.0,0.4295323848771292
192.0,0.4255982884575355
193.0,0.422573672768532
194.0,0.42092834357960884
195.0,0.4164986232024116
196.0,0.41617210876708083
197.0,0.41187124609284714
198.0,0.4102660356260451
199.0,0.4068467090787674
200.0,0.403774083813204
201.0,0.40259002076812
202.0,0.40183629318578645
203.0,0.39703280590053525
204.0,0.39597437965602633
205.0,0.395916798218967
206.0,0.39019246675781527
207.0,0.3919951704487948
208.0,0.38882892306062034
209.0,0.3885377171411531
210.0,0.38465235706806894
211.0,0.3829088236999203
212.0,0.38119345415249484
213.0,0.3810554426760372
214.0,0.3801784651271002
215.0,0.37580739346623365
216.0,0.3764679047400974
217.0,0.37683479536799125
218.0,0.37260676856235003
219.0,0.3727581513298258
220.0,0.3712085469236604
221.0,0.3734815777781719
222.0,0.3682348053592765
223.0,0.3688498174867728
224.0,0.36645310869902237
225.0,0.3686100230217182
226.0,0.3675626636495226
227.0,0.36519528319348293
228.0,0.3657705083623127
229.0,0.3653959038399019
230.0,0.3640126052266563
231.0,0.36172086716925683
232.0,0.3651311774326245
233.0,0.36400827350734144
234.0,0.3649156937976264
235.0,0.3595630001906851
236.0,0.36337540227983256
237.0,0.36244396661709044
238.0,0.36208164786657304
239.0,0.36368802492498264
240.0,0.361601168673853
241.0,0.36383895031149
242.0,0.3635643482147961
243.0,0.362679517012057
244.0,0.36469629024010014
245.0,0.36441491867210485
246.0,0.3650229114964011
247.0,0.3639437320633824
248.0,0.36622269882035674
249.0,0.3669175337422035
250.0,0.3667127812799441
251.0,0.3681313571343025
252.0,0.3690850109002024
253.0,0.37012822512735155
254.0,0.3699051780584237
255.0,0.3704235813427025
256.0,0.37357606982169
257.0,0.3682175331809751
258.0,0.3636405851800598
259.0,0.3595897535954343
260.0,0.35483817959522007
261.0,0.35117273371112323
262.0,0.3444054703739712
263.0,0.34120430660249385
264.0,0.33714401275304384
265.0,0.3343590147341783
266.0,0.3278313016105948
267.0,0.3243760531696842
268.0,0.3204848462721744
269.0,0.3178943870728681
270.0,0.3126364374668328
271.0,0.3084665108055146
272.0,0.3063045068107866
273.0,0.3019941313216898
274.0,0.2988258644558367
275.0,0.2940944110312351
276.0,0.2910082322606833
277.0,0.2887243173599366
278.0,0.2835436356718041
279.0,0.28024968101105896
280.0,0.2786746117296729
281.0,0.2740157752766464
282.0,0.27149152203049287
283.0,0.2672001542141347
284.0,0.2643008048939449
285.0,0.26135795271952494
286.0,0.2562644254545711
287.0,0.25485180248962924
288.0,0.2506719685096713
289.0,0.24936490799316724
290.0,0.2459280075780399
291.0,0.2428960429504116
292.0,0.24058355322700098
293.0,0.23627990614993888
294.0,0.23459846010277938
295.0,0.2304288569123607
296.0,0.22896701055811072
297.0,0.2255295839533983
298.0,0.222088800705396
299.0,0.22005950944852543
300.0,0.21605633449565875
301.0,0.21549009626547264
302.0,0.2111912220139796
303.0,0.2091515488128428
304.0,0.20623726269185308
305.0,0.2033126257138919
306.0,0.20120249752999775
307.0,0.19838316188468527
308.0,0.1953089621056369
309.0,0.19321473639336273
310.0,0.1901862399963891
311.0,0.18806394853330527
312.0,0.18499434707217405
313.0,0.18230794192423838
314.0,0.18089552063896241
315.0,0.17715303420005457
316.0,0.17532363262514997
317.0,0.17145089684281212
318.0,0.17124130625541706
319.0,0.16684717217452735
320.0,0.16467727884485014
321.0,0.16349475893533033
322.0,0.15991965870111643
323.0,0.15753722070501947
324.0,0.15462097680447745
325.0,0.15308888546350874
326.0,0.15035488628460372
327.0,0.1474655378496324
328.0,0.14544315964417942
329.0,0.14311340699379183
330.0,0.14018146940901594
331.0,0.1375794353937254
332.0,0.13577071396775295
333.0,0.13351249709976046
334.0,0.12972551831936502
335.0,0.12859565232714726
336.0,0.12514843407588905
337.0,0.12364364196071716
338.0,0.12134020097916186
339.0,0.11818840397963064
340.0,0.11608847407449345
341.0,0.11298288549739781
342.0,0.11160274555327852
343.0,0.10802866614521771
344.0,0.1060567452252099
345.0,0.10368998365509355
346.0,0.1002155591077709
347.0,0.09888501461189333
348.0,0.09530606439142393
349.0,0.09359784585389531
350.0,0.09061488317518028
351.0,0.08748625187645416
352.0,0.08626884715419855
353.0,0.08238355812287207
354.0,0.08038798514079588
355.0,0.07789919855846715
356.0,0.07492933818718508
357.0,0.07220407658439004
358.0,0.06947670758487796
359.0,0.06720099753246563
360.0,0.06400016130221102
361.0,0.06172038561701432
362.0,0.058566465217592276
363.0,0.05649204673472275
364.0,0.05380201373495863
365.0,0.05178673487464297
366.0,0.049847855217531684
367.0,0.04804348224621208
368.0,0.04614102498217054
369.0,0.04455205261599834
370.0,0.04308583324548113
371.0,0.04151311298351699
372.0,0.03966448367877147
373.0,0.038412999144750826
374.0,0.03707047116496679
375.0,0.03565240261586772
376.0,0.0340264585607679
377.0,0.033205224903577336
378.0,0.031950944694929366
379.0,0.030516928600108743
380.0,0.029588718806350497
381.0,0.02833877852377414
382.0,0.027370092869466525
383.0,0.02618269795109618
384.0,0.024991275832193884
385.0,0.024436674711877913
386.0,0.023350833604684713
387.0,0.02242650602146967
388.0,0.02145544022316055
389.0,0.020646364633729604
390.0,0.019789138124902312
391.0,0.018777069786330966
392.0,0.017962625382609836
393.0,0.017571974179376865
394.0,0.01657964794494866
395.0,0.015687392079996518
396.0,0.015299369825174517
397.0,0.014640272252574563
398.0,0.01377660786388081
399.0,0.012951789180292163
400.0,0.012902285628594449
401.0,0.011979435774976836
402.0,0.011252649847963033
403.0,0.010764066439016987
404.0,0.01039497634729717
405.0,0.009660502488577277
406.0,0.008932508205998117
407.0,0.008810803818577037
408.0,0.008312749736582302
409.0,0.007704853020860525
410.0,0.0070140372837357925
411.0,0.007051610940441238
412.0,0.006531020584794755
413.0,0.00600445053483423
414.0,0.005558527144603317
415.0,0.005361821668771427
416.0,0.004838006149222899
417.0,0.004419212148819284
418.0,0.004203589288542883
419.0,0.003938021878494919
420.0,0.0034409945331195517
421.0,0.0030868468145738397
422.0,0.0030822947614423026
423.0,0.00279582177091745
424.0,0.0023404296064383737
425.0,0.0019488003286942872
426.0,0.002201085364528154
427.0,0.0018588352408474636
428.0,0.001460947965443005
429.0,0.001148778917347594
430.0,0.0013294759744746597
431.0,0.0010766991523075448
432.0,0.0007337539052370123
433.0,0.0005675199974755291
434.0,0.0006590574795063959
435.0,0.0005310900700384862
436.0,0.0002896183212121059
437.0,0.0002425452693395758
438.0,0.0002259097077571443
439.0,0.00015190032373477028
440.0,4.5395118621945716e-05
441.0,5.123885122108515e-05
442.0,1.792406653478637e-05
443.0,2.4009225573874635e-06
444.0,0.0
445.0,0.0
446.0,0.0
447.0,0.0
448.0,0.0
449.0,0.0
450.0,0.0
451.0,0.0
452.0,0.0
453.0,0.0
454.0,0.0
455.0,0.0
456.0,0.0
457.0,0.0
458.0,0.0
459.0,0.0
460.0,0.0
461.0,0.0
462.0,0.0
463.0,0.0
464.0,0.0
465.0,0.0
466.0,0.0
467.0,0.0
468.0,0.0
469.0,0.0
470.0,0.0
471.0,0.0
472.0,0.0
473.0,0.0
474.0,0.0
475.0,0.0
476.0,0.0
477.0,0.0
478.0,0.0
479.0,0.0
480.0,0.0
481.0,0.0
482.0,0.0
483.0,0.0
484.0,0.0
485.0,0.0
486.0,0.0
487.0,0.0
488.0,0.0
489.0,0.0
490.0,0.0
491.0,0.0
492.0,0.0
493.0,0.0
494.0,0.0
495.0,0.0
496.0,0.0
497.0,0.0
498.0,0.0
499.0,0.0
500.0,0.0
501.0,0.0
502.0,0.0
503.0,0.0
504.0,0.0
505.0,0.0
506.0,0.0
507.0,0.0
508.0,0.0
509.0,0.0
510.0,0.0
511.0,0.0
512.0,0.0
